Discriminator, 0.7890504598617554, 0.2578125
Discriminator, 0.34580233693122864, 0.9140625
Discriminator, 0.27835220098495483, 0.921875
Discriminator, 0.3083527684211731, 0.9375
Discriminator, 0.2403891682624817, 0.9453125
Discriminator, 0.10264015197753906, 0.9765625
Discriminator, 0.22491717338562012, 0.9453125
Discriminator, 0.06999827176332474, 0.96875
Discriminator, 0.10431386530399323, 0.9375
Discriminator, 0.111945740878582, 0.9609375
Discriminator, 0.16472646594047546, 0.9609375
Discriminator, 0.14345401525497437, 0.984375
Discriminator, 0.11037447303533554, 0.9609375
Discriminator, 0.09821552783250809, 0.96875
Discriminator, 0.0778261125087738, 0.96875
Discriminator, 0.09485051035881042, 0.9609375
Discriminator, 0.1579582393169403, 0.9375
Discriminator, 0.05976396054029465, 0.9609375
Discriminator, 0.04456660896539688, 0.9765625
Discriminator, 0.07029823213815689, 0.96875
Discriminator, 0.09697014093399048, 0.9453125
Discriminator, 0.17397186160087585, 0.921875
Discriminator, 0.0840834379196167, 0.9453125
Discriminator, 0.09892035275697708, 0.953125
Discriminator, 0.08778614550828934, 0.9453125
Discriminator, 0.0492783784866333, 0.9765625
Discriminator, 0.06434985250234604, 0.9765625
Discriminator, 0.08024788647890091, 0.9765625
Discriminator, 0.0841640904545784, 0.9765625
Discriminator, 0.08615751564502716, 0.96875
Discriminator, 0.06646770238876343, 0.9765625
