Discriminator, 0.7387980222702026, 0.34375
Discriminator, 0.6808151006698608, 0.875
Discriminator, 0.4042281210422516, 0.5
Discriminator, 0.013189052231609821, 1.0
Discriminator, 0.28828340768814087, 0.96875
Discriminator, 0.25360924005508423, 0.96875
Discriminator, 0.0001732856035232544, 1.0
Discriminator, 0.24803288280963898, 0.9375
Discriminator, 0.002220515161752701, 1.0
Discriminator, 1.4536082744598389e-05, 1.0
Discriminator, 0.2681882977485657, 0.9375
Discriminator, 0.5855263471603394, 0.9375
Discriminator, 0.13642190396785736, 0.96875
Discriminator, 3.0450522899627686e-05, 1.0
Discriminator, 0.06857475638389587, 0.96875
Discriminator, 0.0130731500685215, 1.0
Discriminator, 0.04900003597140312, 1.0
Discriminator, 0.7118850946426392, 0.46875
Discriminator, 0.007538903504610062, 1.0
Discriminator, 0.0719081461429596, 0.96875
Discriminator, 0.29964834451675415, 0.9375
Discriminator, 0.4544510543346405, 0.9375
Discriminator, 1.6093254089355469e-06, 1.0
Discriminator, 0.45946240425109863, 0.96875
Discriminator, 7.82310962677002e-06, 1.0
Discriminator, 3.3192336559295654e-05, 1.0
Discriminator, 1.5032846927642822, 0.90625
Discriminator, 0.9687343239784241, 0.96875
Discriminator, 1.1861324310302734e-05, 1.0
Discriminator, 0.6146165132522583, 0.9375
Discriminator, 0.07280460000038147, 0.96875
