Discriminator, 0.5779969692230225, 0.90625
Discriminator, 0.36894524097442627, 0.890625
Discriminator, 0.544721245765686, 0.890625
Discriminator, 0.17909789085388184, 0.9375
Discriminator, 0.2383953332901001, 0.9375
Discriminator, 0.04622618108987808, 0.96875
Discriminator, 0.07513372600078583, 0.96875
Discriminator, 0.10967141389846802, 0.96875
Discriminator, 0.3310515284538269, 0.90625
Discriminator, 0.12942202389240265, 0.96875
Discriminator, 0.06772706657648087, 0.984375
Discriminator, 0.023065682500600815, 1.0
Discriminator, 0.028872808441519737, 1.0
Discriminator, 0.014457270503044128, 0.984375
Discriminator, 0.001210719347000122, 1.0
Discriminator, 0.16140039265155792, 0.953125
Discriminator, 0.016487497836351395, 0.984375
Discriminator, 0.006455712020397186, 1.0
Discriminator, 0.012605654075741768, 1.0
Discriminator, 0.0032966211438179016, 1.0
Discriminator, 0.19947290420532227, 0.953125
Discriminator, 0.053359247744083405, 0.984375
Discriminator, 0.0867493748664856, 0.96875
Discriminator, 0.002665974199771881, 1.0
Discriminator, 0.07332353293895721, 0.984375
Discriminator, 0.06020437180995941, 0.984375
Discriminator, 0.015988364815711975, 1.0
Discriminator, 0.12482693791389465, 0.953125
Discriminator, 0.07047975063323975, 0.9375
Discriminator, 0.03918582946062088, 0.984375
Discriminator, 0.04623853787779808, 0.984375
