Discriminator, 0.7475792765617371, 0.65625
Discriminator, 0.06406468152999878, 1.0
Discriminator, 0.014104899019002914, 1.0
Discriminator, 0.0005992874503135681, 1.0
Discriminator, 0.0022450052201747894, 1.0
Discriminator, 0.13281932473182678, 0.96875
Discriminator, 0.30136585235595703, 0.96875
Discriminator, 0.00031764060258865356, 1.0
Discriminator, 0.19259661436080933, 0.90625
Discriminator, 0.6508088111877441, 0.6875
Discriminator, 0.13564324378967285, 0.96875
Discriminator, 0.14791402220726013, 0.96875
Discriminator, 0.6526529788970947, 0.9375
Discriminator, 0.7093740701675415, 0.9375
Discriminator, 2.8762903213500977, 0.90625
Discriminator, 0.40942931175231934, 0.96875
Discriminator, 1.7088500261306763, 0.9375
Discriminator, 0.4023347496986389, 0.96875
Discriminator, 1.1240755319595337, 0.9375
Discriminator, 0.00024863332509994507, 1.0
Discriminator, 0.21710485219955444, 0.96875
Discriminator, 0.047031156718730927, 0.96875
Discriminator, 0.33006149530410767, 0.96875
Discriminator, 0.0, 1.0
Discriminator, 0.16166894137859344, 0.96875
Discriminator, 0.10647432506084442, 0.96875
Discriminator, 0.004215996712446213, 1.0
Discriminator, 8.122622966766357e-05, 1.0
Discriminator, 0.0214180089533329, 1.0
Discriminator, 0.39739102125167847, 0.75
Discriminator, 3.0249357223510742e-05, 1.0
