Discriminator, 0.7915070056915283, 0.21875
Discriminator, 0.5635038614273071, 0.9296875
Discriminator, 0.562336802482605, 0.9375
Discriminator, 0.3143170475959778, 0.9296875
Discriminator, 0.23456823825836182, 0.9453125
Discriminator, 0.3765932023525238, 0.90625
Discriminator, 0.23852503299713135, 0.953125
Discriminator, 0.13600610196590424, 0.9609375
Discriminator, 0.2549704909324646, 0.9375
Discriminator, 0.1887017786502838, 0.9375
Discriminator, 0.07592669874429703, 0.9765625
Discriminator, 0.12015245109796524, 0.953125
Discriminator, 0.04499468952417374, 0.984375
Discriminator, 0.1271490752696991, 0.9375
Discriminator, 0.12504345178604126, 0.9296875
Discriminator, 0.14334449172019958, 0.9375
Discriminator, 0.10158506035804749, 0.9609375
Discriminator, 0.14839717745780945, 0.9453125
Discriminator, 0.15524885058403015, 0.953125
Discriminator, 0.10357201099395752, 0.9921875
Discriminator, 0.0992240235209465, 0.96875
Discriminator, 0.06576625257730484, 0.9765625
Discriminator, 0.13238325715065002, 0.9375
Discriminator, 0.09052468836307526, 0.953125
Discriminator, 0.07368435710668564, 0.9609375
Discriminator, 0.05918140709400177, 0.9765625
Discriminator, 0.07240551710128784, 0.96875
Discriminator, 0.15291334688663483, 0.9375
Discriminator, 0.08395630121231079, 0.96875
Discriminator, 0.07343460619449615, 0.9765625
Discriminator, 0.10239946097135544, 0.9609375
